0,1.05,1,1,48,0.9,100
96,48,0,8,48,104
96,48,302,7,350,103
96,48,420,36,468,132
96,48,496,33,544,129
96,48,683,14,731,110
96,48,729,3,777,99
96,48,996,15,1044,111
96,48,1062,23,1110,119
96,48,1229,5,1277,101
96,48,1264,0,1312,96
96,48,1385,5,1433,101
96,48,1428,24,1476,120
96,48,181,11,229,107
96,48,356,14,404,110
96,48,388,8,436,104
96,48,599,15,647,111
96,48,1203,13,1251,109
96,48,50,21,98,117
96,48,1112,20,1160,116
96,48,1144,24,1192,120
96,48,1168,16,1216,112
96,48,1256,29,1304,125
96,48,1228,32,1276,128
96,48,1296,32,1344,128
96,48,1349,31,1397,127
96,48,348,40,396,136
96,48,585,48,633,144
96,48,649,68,697,164
96,48,992,44,1040,140
97,48,1121,61,1169,158
96,48,1177,95,1225,191
96,48,1276,61,1324,157
96,48,467,69,515,165
96,48,748,64,796,160
96,48,882,71,930,167
96,48,969,71,1017,167
96,48,1324,68,1372,164
96,48,708,72,756,168
96,48,427,81,475,177
96,48,940,92,988,188
96,48,1000,103,1048,199
96,48,163,93,211,189
96,48,268,92,316,188
96,48,1115,91,1163,187
96,48,36,96,84,192
96,48,200,99,248,195
96,48,306,111,354,207
96,48,710,121,758,217
96,48,1066,113,1114,209
96,48,1234,106,1282,202
96,48,656,112,704,208
96,48,260,128,308,224
96,48,392,124,440,220
96,48,1106,123,1154,219
96,48,1240,134,1288,230
96,48,40,132,88,228
96,48,60,132,108,228
96,48,101,157,149,253
96,48,284,128,332,224
96,48,477,131,525,227
96,48,1440,128,1488,224
96,48,20,136,68,232
96,48,188,136,236,232
96,48,220,136,268,232
96,48,356,140,404,236
96,48,1302,144,1350,240
96,48,1320,140,1368,236
96,48,1094,150,1142,246
96,48,465,161,513,257
96,48,760,158,808,254
96,48,1410,161,1458,257
96,48,421,167,469,263
96,48,668,160,716,256
96,48,706,171,754,267
96,48,1132,160,1180,256
96,48,1318,179,1366,275
96,48,139,181,187,277
96,48,210,173,258,269
96,48,317,171,365,267
96,48,1004,168,1052,264
96,48,1060,168,1108,264
96,48,1184,172,1232,268
96,48,1228,168,1276,264
96,48,1444,168,1492,264
96,48,0,180,48,276
96,48,164,180,212,276
96,48,256,176,304,272
96,48,514,184,562,280
96,48,35,189,83,285
96,48,60,184,108,280
96,48,820,204,868,300
96,48,1273,201,1321,297
96,48,1414,227,1462,323
96,48,1441,193,1489,289
96,48,733,200,781,296
96,48,1124,192,1172,288
96,48,1206,193,1254,289
96,48,370,225,418,321
96,48,632,204,680,300
96,48,609,241,657,337
96,48,1035,203,1083,299
96,48,60,212,108,308
96,48,1066,243,1114,339
96,48,4,220,52,316
96,48,144,220,192,316
96,48,1210,228,1258,324
96,48,1339,219,1387,315
96,48,200,228,248,324
96,48,913,227,961,323
96,48,984,224,1032,320
96,48,1251,227,1299,323
96,48,92,232,140,328
96,48,220,232,268,328
96,48,407,240,455,336
96,48,462,254,510,350
96,48,508,232,556,328
96,48,172,240,220,336
96,48,995,265,1043,361
96,48,268,248,316,344
96,48,314,254,362,350
96,48,1112,252,1160,348
96,48,1312,252,1360,348
96,48,516,260,564,356
96,48,916,260,964,356
96,48,1344,279,1392,375
96,48,336,268,384,364
96,48,418,270,466,366
96,48,684,272,732,368
98,49,787,295,836,393
96,48,1156,272,1204,368
96,48,13,285,61,381
96,48,840,294,888,390
96,48,364,280,412,376
96,48,392,288,440,384
96,48,1014,309,1062,405
96,48,1179,345,1227,441
96,48,1212,280,1260,376
96,48,1445,303,1493,399
96,48,333,302,381,398
96,48,1174,294,1222,390
96,48,1242,290,1290,386
96,48,436,300,484,396
96,48,486,301,534,397
96,48,524,300,572,396
96,48,612,296,660,392
96,48,933,305,981,401
96,48,92,304,140,400
96,48,131,309,179,405
96,48,256,308,304,404
96,48,1211,317,1259,413
96,48,64,312,112,408
96,48,104,320,152,416
96,48,304,324,352,420
96,48,428,328,476,424
96,48,384,393,432,489
96,48,552,324,600,420
100,50,652,324,702,424
96,48,1340,324,1388,420
96,48,1376,324,1424,420
96,48,13,329,61,425
96,48,60,332,108,428
96,48,937,333,985,429
96,48,1412,332,1460,428
96,48,179,343,227,439
96,48,600,348,648,444
96,48,1430,347,1478,443
96,48,83,352,131,448
96,48,118,352,166,448
96,48,220,344,268,440
96,48,292,344,340,440
96,48,519,358,567,454
96,48,1068,344,1116,440
96,48,4,360,52,456
96,48,570,363,618,459
97,48,728,686,776,783
96,48,770,370,818,466
96,48,1055,395,1103,491
96,48,46,371,94,467
96,48,1002,370,1050,466
96,48,93,379,141,475
96,48,0,388,48,484
96,48,124,384,172,480
96,48,212,392,260,488
96,48,652,417,700,513
96,48,252,404,300,500
102,51,864,409,915,511
96,48,1202,415,1250,511
96,48,157,424,205,520
96,48,547,422,595,518
96,48,748,408,796,504
96,48,18,422,66,518
96,48,716,416,764,512
96,48,1432,424,1480,520
96,48,53,430,101,526
96,48,104,428,152,524
96,48,1108,428,1156,524
96,48,1319,429,1367,525
96,48,444,432,492,528
96,48,747,445,795,541
96,48,1216,436,1264,532
96,48,1012,440,1060,536
96,48,1213,459,1261,555
96,48,1236,464,1284,560
96,48,1276,464,1324,560
149,75,433,643,508,792
184,92,593,737,685,921
194,97,1143,534,1240,728
200,100,55,471,155,671
304,152,1046,592,1198,896
243,121,113,628,234,871
234,117,777,276,894,510
280,140,791,66,931,346
265,132,477,630,609,895
268,134,856,244,990,512
407,204,779,551,983,958
320,160,1232,602,1392,922
374,187,252,572,439,946
302,151,566,629,717,931
