0,1.05,1,1,48,0.9,100
96,48,0,12,48,108
96,48,306,10,354,106
96,48,494,32,542,128
96,48,638,55,686,151
96,48,731,4,779,100
97,48,744,613,792,710
96,48,1247,22,1295,118
96,48,1362,20,1410,116
96,48,1426,23,1474,119
96,48,187,13,235,109
96,48,252,8,300,104
96,48,356,12,404,108
96,48,388,8,436,104
96,48,421,54,469,150
96,48,782,49,830,145
96,48,911,30,959,126
96,48,1105,14,1153,110
96,48,1166,13,1214,109
96,48,1284,51,1332,147
96,48,50,21,98,117
96,48,76,16,124,112
96,48,188,40,236,136
96,48,348,40,396,136
96,48,540,52,588,148
96,48,1032,52,1080,148
96,48,1412,56,1460,152
96,48,467,78,515,174
96,48,744,64,792,160
97,49,856,78,905,175
96,48,267,86,315,182
96,48,708,72,756,168
96,48,77,85,125,181
96,48,128,84,176,180
96,48,161,90,209,186
96,48,336,92,384,188
96,48,712,120,760,216
96,48,1424,92,1472,188
96,48,44,96,92,192
96,48,191,114,239,210
96,48,303,116,351,212
96,48,1283,158,1331,254
96,48,596,104,644,200
96,48,854,197,902,293
96,48,841,135,889,231
96,48,156,120,204,216
96,48,258,129,306,225
96,48,389,123,437,219
96,48,482,128,530,224
96,48,42,133,90,229
96,48,77,178,125,274
96,48,218,135,266,231
96,48,756,128,804,224
96,48,1432,128,1480,224
96,48,358,141,406,237
96,48,926,148,974,244
96,48,1124,140,1172,236
96,48,663,158,711,254
96,48,728,176,776,272
96,48,1192,158,1240,254
96,48,1415,263,1463,359
96,48,422,167,470,263
96,48,465,161,513,257
96,48,584,152,632,248
96,48,1380,152,1428,248
96,48,320,170,368,266
96,48,362,168,410,264
96,48,1060,168,1108,264
96,48,1128,160,1176,256
96,48,156,183,204,279
96,48,210,176,258,272
96,48,251,174,299,270
96,48,514,184,562,280
96,48,939,179,987,275
96,48,1128,189,1176,285
96,48,1204,196,1252,292
96,48,11,228,59,324
96,48,209,205,257,301
96,48,251,208,299,304
96,48,1000,204,1048,300
96,48,1036,204,1084,300
96,48,1335,217,1383,313
96,48,146,218,194,314
96,48,1156,210,1204,306
96,48,1223,225,1271,321
96,48,87,305,135,401
96,48,214,229,262,325
96,48,1150,240,1198,336
96,48,1317,254,1365,350
96,48,20,278,68,374
96,48,694,271,742,367
96,48,878,276,926,372
96,48,914,263,962,359
96,48,418,270,466,366
96,48,228,272,276,368
96,48,1252,272,1300,368
96,48,1210,283,1258,379
96,48,196,292,244,388
96,48,938,320,986,416
96,48,1243,296,1291,392
96,48,164,296,212,392
96,48,496,301,544,397
96,48,187,341,235,437
96,48,196,312,244,408
96,48,553,356,601,452
96,48,552,324,600,420
98,49,650,327,699,425
96,48,692,324,740,420
96,48,368,340,416,436
96,48,732,336,780,432
96,48,292,344,340,440
96,48,672,356,720,452
96,48,769,368,817,464
96,48,216,376,264,472
96,48,652,376,700,472
96,48,1437,379,1485,475
96,48,4,390,52,486
96,48,740,384,788,480
96,48,700,392,748,488
96,48,52,400,100,496
96,48,580,400,628,496
149,75,433,643,508,792
184,92,593,737,685,921
194,97,1143,534,1240,728
200,100,55,471,155,671
304,152,1046,592,1198,896
243,121,113,628,234,871
234,117,777,276,894,510
280,140,791,66,931,346
265,132,477,630,609,895
268,134,856,244,990,512
407,204,779,551,983,958
320,160,1232,602,1392,922
374,187,252,572,439,946
302,151,566,629,717,931
