0,1.05,1,1,48,0.9,100
96,48,288,4,336,100
96,48,475,5,523,101
96,48,693,14,741,110
96,48,731,3,779,99
96,48,1057,10,1105,106
96,48,1246,2,1294,98
96,48,1428,4,1476,100
96,48,181,11,229,107
96,48,316,8,364,104
96,48,354,10,402,106
96,48,388,8,436,104
96,48,420,38,468,134
96,48,599,15,647,111
96,48,668,8,716,104
96,48,986,14,1034,110
96,48,1013,11,1061,107
96,48,50,21,98,117
96,48,1112,20,1160,116
96,48,1144,24,1192,120
96,48,1172,16,1220,112
96,48,1256,27,1304,123
96,48,1228,32,1276,128
96,48,1296,32,1344,128
96,48,1349,30,1397,126
96,48,1427,33,1475,129
96,48,1075,35,1123,131
96,48,1196,32,1244,128
96,48,502,53,550,149
96,48,587,46,635,142
96,48,684,44,732,140
96,48,645,72,693,168
97,49,1121,59,1170,156
96,48,1189,59,1237,155
96,48,1273,59,1321,155
96,48,464,68,512,164
96,48,1324,68,1372,164
96,48,708,72,756,168
96,48,968,72,1016,168
96,48,1228,72,1276,168
96,48,436,84,484,180
96,48,1013,89,1061,185
96,48,1184,86,1232,182
96,48,163,93,211,189
96,48,268,92,316,188
96,48,960,93,1008,189
96,48,1115,91,1163,187
96,48,196,100,244,196
96,48,308,96,356,192
96,48,709,121,757,217
96,48,924,96,972,192
96,48,1068,104,1116,200
96,48,1174,107,1222,203
96,48,1228,104,1276,200
96,48,648,112,696,208
96,48,983,117,1031,213
96,48,260,128,308,224
96,48,309,123,357,219
96,48,1097,121,1145,217
96,48,1240,134,1288,230
96,48,40,132,88,228
96,48,1168,132,1216,228
96,48,1440,128,1488,224
96,48,20,136,68,232
96,48,100,158,148,254
96,48,220,136,268,232
96,48,356,140,404,236
96,48,1094,150,1142,246
96,48,1300,144,1348,240
96,48,757,157,805,253
96,48,1412,156,1460,252
96,48,420,166,468,262
96,48,468,164,516,260
96,48,705,171,753,267
96,48,1269,165,1317,261
96,48,320,172,368,268
96,48,1060,168,1108,264
96,48,252,176,300,272
